trade_date,fruit_category,crop_name_zh,crop_code,market_code,market_name,high_price_twd_per_kg,mid_price_twd_per_kg,low_price_twd_per_kg,avg_price_twd_per_kg,volume_kg,price_unit,volume_unit
2025-01-26,apple,蘋果-其他進口,X09,104,台北二,66.7,66.7,66.7,66.7,470.0,TWD/kg,kg
2025-01-26,apple,蘋果-富士進口,X69,104,台北二,174.8,80.8,41.9,91.8,23126.0,TWD/kg,kg
2025-01-27,apple,蘋果-其他進口,X09,104,台北二,113.3,111.4,100.0,109.5,420.0,TWD/kg,kg
2025-01-27,apple,蘋果-富士進口,X69,104,台北二,160.7,67.4,39.5,80.5,25550.0,TWD/kg,kg
2025-01-28,apple,蘋果-富士進口,X69,104,台北二,175.0,87.1,40.6,95.4,10235.0,TWD/kg,kg
2025-02-03,apple,蘋果-富士進口,X69,104,台北二,142.5,41.7,33.8,60.3,13020.0,TWD/kg,kg
2025-02-04,apple,蘋果-富士進口,X69,104,台北二,117.4,41.9,32.0,55.0,12300.0,TWD/kg,kg
2025-02-04,apple,蘋果-金冠進口,X49,104,台北二,46.7,45.9,42.2,45.3,2100.0,TWD/kg,kg
2025-02-05,apple,蘋果-富士進口,X69,104,台北二,115.3,50.2,25.2,58.2,10580.0,TWD/kg,kg
2025-02-07,apple,蘋果-其他進口,X09,104,台北二,100.0,100.0,100.0,100.0,300.0,TWD/kg,kg
2025-02-07,apple,蘋果-富士進口,X69,104,台北二,100.2,40.7,33.3,51.2,16810.0,TWD/kg,kg
2025-02-07,apple,蘋果-金冠進口,X49,104,台北二,46.7,46.7,46.7,46.7,700.0,TWD/kg,kg
2025-02-08,apple,蘋果-富士進口,X69,104,台北二,117.1,48.5,35.1,59.5,14290.0,TWD/kg,kg
2025-02-09,apple,蘋果-富士進口,X69,104,台北二,154.0,89.5,34.0,91.3,5830.0,TWD/kg,kg
2025-02-11,apple,蘋果-富士進口,X69,104,台北二,112.8,44.2,37.6,56.6,17550.0,TWD/kg,kg
2025-02-12,apple,蘋果-富士進口,X69,104,台北二,130.1,56.8,37.4,67.6,19630.0,TWD/kg,kg
2025-02-12,apple,蘋果-惠,X3,104,台北二,93.9,74.8,60.0,75.7,285.0,TWD/kg,kg
2025-02-15,apple,蘋果-富士進口,X69,104,台北二,123.8,47.7,39.6,61.3,21750.0,TWD/kg,kg
2025-02-15,apple,蘋果-惠,X3,104,台北二,82.4,42.8,12.6,44.7,562.0,TWD/kg,kg
2025-02-16,apple,蘋果-富士進口,X69,104,台北二,133.5,54.4,42.6,67.8,15244.0,TWD/kg,kg
2025-02-18,apple,蘋果-富士進口,X69,104,台北二,88.2,44.4,38.3,51.9,19410.0,TWD/kg,kg
2025-02-19,apple,蘋果-富士進口,X69,104,台北二,136.8,48.5,37.5,64.0,10480.0,TWD/kg,kg
2025-02-20,apple,蘋果-富士進口,X69,104,台北二,132.6,53.1,35.9,65.5,9478.0,TWD/kg,kg
2025-02-21,apple,蘋果-富士進口,X69,104,台北二,128.6,48.1,37.7,62.1,15440.0,TWD/kg,kg
2025-02-22,apple,蘋果-富士進口,X69,104,台北二,78.4,47.9,38.4,52.1,21338.0,TWD/kg,kg
2025-02-23,apple,蘋果-富士進口,X69,104,台北二,134.1,49.9,33.7,63.5,11360.0,TWD/kg,kg
2025-02-25,apple,蘋果-富士進口,X69,104,台北二,135.0,65.8,41.0,74.6,13560.0,TWD/kg,kg
2025-02-26,apple,蘋果-富士進口,X69,104,台北二,102.9,43.8,35.8,54.0,20590.0,TWD/kg,kg
2025-02-27,apple,蘋果-富士進口,X69,104,台北二,89.9,48.0,33.5,53.5,15200.0,TWD/kg,kg
2025-02-27,apple,蘋果-秋香進口,X29,104,台北二,57.8,57.8,57.8,57.8,420.0,TWD/kg,kg
2025-02-27,apple,蘋果-金冠進口,X49,104,台北二,166.7,157.7,148.2,157.6,1760.0,TWD/kg,kg
2025-02-28,apple,蘋果-富士進口,X69,104,台北二,107.0,42.7,33.8,53.8,18860.0,TWD/kg,kg
2025-03-01,apple,蘋果-富士進口,X69,104,台北二,105.8,48.5,38.2,57.9,20490.0,TWD/kg,kg
2025-03-02,apple,蘋果-富士進口,X69,104,台北二,109.5,50.5,39.1,60.0,12670.0,TWD/kg,kg
2025-03-04,apple,蘋果-富士進口,X69,104,台北二,127.7,52.6,36.8,64.4,22646.0,TWD/kg,kg
2025-03-05,apple,蘋果-富士進口,X69,104,台北二,129.1,51.1,34.0,63.3,11816.0,TWD/kg,kg
2025-03-07,apple,蘋果-富士進口,X69,104,台北二,141.4,65.4,40.1,75.6,20604.0,TWD/kg,kg
2025-03-07,apple,蘋果-紅玉進口,X59,104,台北二,106.7,106.7,106.7,106.7,70.0,TWD/kg,kg
2025-03-08,apple,蘋果-富士進口,X69,104,台北二,152.9,65.9,47.3,79.6,8164.0,TWD/kg,kg
2025-03-09,apple,蘋果-富士進口,X69,104,台北二,143.8,53.1,39.9,68.6,10730.0,TWD/kg,kg
2025-03-11,apple,蘋果-富士進口,X69,104,台北二,142.0,54.2,39.8,68.9,22424.0,TWD/kg,kg
2025-03-12,apple,蘋果-富士進口,X69,104,台北二,149.8,73.8,43.6,83.0,16340.0,TWD/kg,kg
2025-03-12,apple,蘋果-惠進口,X39,104,台北二,43.3,43.3,43.3,43.3,320.0,TWD/kg,kg
2025-03-13,apple,蘋果-富士進口,X69,104,台北二,124.7,49.5,43.1,63.3,24506.0,TWD/kg,kg
2025-03-14,apple,蘋果-富士進口,X69,104,台北二,108.2,50.8,40.6,60.2,21242.0,TWD/kg,kg
2025-03-15,apple,蘋果-富士進口,X69,104,台北二,139.6,61.3,43.5,73.4,20410.0,TWD/kg,kg
2025-03-16,apple,蘋果-富士進口,X69,104,台北二,141.2,58.2,39.3,71.0,10490.0,TWD/kg,kg
2025-03-16,apple,蘋果-惠進口,X39,104,台北二,40.7,40.7,40.7,40.7,252.0,TWD/kg,kg
2025-03-18,apple,蘋果-富士進口,X69,104,台北二,150.6,91.6,48.4,94.7,14144.0,TWD/kg,kg
2025-03-19,apple,蘋果-其他進口,X09,104,台北二,86.7,86.7,86.7,86.7,480.0,TWD/kg,kg
2025-03-19,apple,蘋果-富士進口,X69,104,台北二,135.0,62.8,46.7,74.0,8950.0,TWD/kg,kg
2025-03-20,apple,蘋果-其他進口,X09,104,台北二,66.7,66.7,66.7,66.7,440.0,TWD/kg,kg
2025-03-20,apple,蘋果-富士進口,X69,104,台北二,163.9,92.0,46.7,97.3,6020.0,TWD/kg,kg
2025-03-21,apple,蘋果-富士進口,X69,104,台北二,117.9,53.5,41.3,63.9,20122.0,TWD/kg,kg
2025-03-21,apple,蘋果-惠進口,X39,104,台北二,133.3,84.7,37.0,84.9,2298.0,TWD/kg,kg
2025-03-22,apple,蘋果-富士進口,X69,104,台北二,108.2,54.5,42.3,62.8,37936.0,TWD/kg,kg
2025-03-22,apple,蘋果-惠進口,X39,104,台北二,133.3,61.5,36.8,70.9,2150.0,TWD/kg,kg
2025-03-23,apple,蘋果-富士進口,X69,104,台北二,124.5,55.3,44.4,67.0,13830.0,TWD/kg,kg
2025-03-25,apple,蘋果-富士進口,X69,104,台北二,171.8,68.3,33.7,82.1,9674.0,TWD/kg,kg
2025-03-26,apple,蘋果-富士進口,X69,104,台北二,171.0,91.4,39.5,97.0,13584.0,TWD/kg,kg
2025-03-26,apple,蘋果-惠進口,X39,104,台北二,36.7,36.7,36.7,36.7,280.0,TWD/kg,kg
2025-03-26,apple,蘋果-金冠進口,X49,104,台北二,100.0,100.0,100.0,100.0,770.0,TWD/kg,kg
2025-03-27,apple,蘋果-富士進口,X69,104,台北二,196.1,81.8,41.9,96.6,8180.0,TWD/kg,kg
2025-03-27,apple,蘋果-惠,X3,104,台北二,20.0,17.0,15.0,17.2,32.0,TWD/kg,kg
2025-03-28,apple,蘋果-富士進口,X69,104,台北二,194.3,117.9,55.8,120.8,5300.0,TWD/kg,kg
2025-03-29,apple,蘋果-富士進口,X69,104,台北二,194.8,133.3,95.3,138.0,4360.0,TWD/kg,kg
2025-03-30,apple,蘋果-富士進口,X69,104,台北二,154.6,60.6,45.1,76.2,26500.0,TWD/kg,kg
2025-03-30,apple,蘋果-惠進口,X39,104,台北二,40.0,40.0,40.0,40.0,140.0,TWD/kg,kg
2025-04-01,apple,蘋果-其他進口,X09,104,台北二,106.7,106.7,106.7,106.7,300.0,TWD/kg,kg
2025-04-01,apple,蘋果-富士進口,X69,104,台北二,142.2,57.6,43.0,71.6,30830.0,TWD/kg,kg
2025-04-01,apple,蘋果-惠進口,X39,104,台北二,40.0,40.0,40.0,40.0,1120.0,TWD/kg,kg
2025-04-02,apple,蘋果-富士進口,X69,104,台北二,139.1,61.0,47.5,73.9,29640.0,TWD/kg,kg
2025-04-02,apple,蘋果-金冠進口,X49,104,台北二,146.7,131.7,110.7,130.5,1150.0,TWD/kg,kg
2025-04-03,apple,蘋果-富士進口,X69,104,台北二,140.1,70.4,45.3,79.3,40618.0,TWD/kg,kg
2025-04-06,apple,蘋果-富士進口,X69,104,台北二,144.2,92.5,56.7,95.7,6395.0,TWD/kg,kg
2025-04-08,apple,蘋果-富士進口,X69,104,台北二,184.4,100.8,55.6,108.5,9078.0,TWD/kg,kg
2025-04-09,apple,蘋果-富士進口,X69,104,台北二,85.7,59.0,48.8,62.3,62560.0,TWD/kg,kg
2025-04-09,apple,蘋果-惠進口,X39,104,台北二,40.0,40.0,40.0,40.0,280.0,TWD/kg,kg
2025-04-11,apple,蘋果-富士進口,X69,104,台北二,97.0,64.5,51.3,68.4,52208.0,TWD/kg,kg
2025-04-11,apple,蘋果-金冠進口,X49,104,台北二,66.7,66.7,66.7,66.7,300.0,TWD/kg,kg
2025-04-12,apple,蘋果-富士進口,X69,104,台北二,161.3,75.7,39.5,85.6,26984.0,TWD/kg,kg
2025-04-13,apple,蘋果-富士進口,X69,104,台北二,160.5,79.1,59.7,91.5,11748.0,TWD/kg,kg
2025-04-15,apple,蘋果-富士進口,X69,104,台北二,107.2,69.0,49.5,72.7,10204.0,TWD/kg,kg
2025-04-16,apple,蘋果-富士進口,X69,104,台北二,140.8,74.2,60.4,84.7,14164.0,TWD/kg,kg
2025-04-16,apple,蘋果-金冠進口,X49,104,台北二,133.3,133.3,133.3,133.3,120.0,TWD/kg,kg
2025-04-17,apple,蘋果-富士進口,X69,104,台北二,86.0,61.0,49.4,63.7,17156.0,TWD/kg,kg
2025-04-18,apple,蘋果-富士進口,X69,104,台北二,106.0,57.6,41.6,64.0,35832.0,TWD/kg,kg
2025-04-19,apple,蘋果-富士進口,X69,104,台北二,160.8,60.9,48.7,78.4,18378.0,TWD/kg,kg
2025-04-19,apple,蘋果-金冠進口,X49,104,台北二,149.7,123.6,102.1,124.5,2700.0,TWD/kg,kg
2025-04-20,apple,蘋果-富士進口,X69,104,台北二,120.2,54.6,41.9,65.2,11868.0,TWD/kg,kg
2025-04-20,apple,蘋果-金冠進口,X49,104,台北二,146.7,135.4,120.0,134.6,660.0,TWD/kg,kg
2025-04-22,apple,蘋果-富士進口,X69,104,台北二,132.6,61.5,41.5,71.7,25160.0,TWD/kg,kg
2025-04-23,apple,蘋果-富士進口,X69,104,台北二,141.8,61.6,48.5,75.0,12788.0,TWD/kg,kg
2025-04-24,apple,蘋果-富士進口,X69,104,台北二,136.1,55.6,44.1,69.4,37688.0,TWD/kg,kg
2025-04-25,apple,蘋果-富士進口,X69,104,台北二,165.2,61.5,51.9,80.3,10822.0,TWD/kg,kg
2025-04-26,apple,蘋果-富士進口,X69,104,台北二,113.5,55.2,47.3,65.3,7944.0,TWD/kg,kg
2025-04-27,apple,蘋果-富士進口,X69,104,台北二,114.0,68.5,56.9,75.2,9348.0,TWD/kg,kg
2025-04-29,apple,蘋果-富士進口,X69,104,台北二,140.9,62.6,42.8,74.3,16264.0,TWD/kg,kg
2025-04-30,apple,蘋果-富士進口,X69,104,台北二,115.4,52.2,38.1,62.0,10820.0,TWD/kg,kg
2025-05-01,apple,蘋果-富士進口,X69,104,台北二,163.3,96.5,53.5,101.2,8298.0,TWD/kg,kg
2025-05-02,apple,蘋果-富士進口,X69,104,台北二,95.3,48.4,39.1,55.9,18774.0,TWD/kg,kg
2025-05-03,apple,蘋果-富士進口,X69,104,台北二,85.2,57.0,46.0,60.4,50922.0,TWD/kg,kg
2025-05-04,apple,蘋果-富士進口,X69,104,台北二,113.3,57.0,44.7,65.8,30526.0,TWD/kg,kg
2025-05-06,apple,蘋果-富士進口,X69,104,台北二,104.4,57.3,42.9,63.8,21856.0,TWD/kg,kg
2025-05-07,apple,蘋果-富士進口,X69,104,台北二,98.9,46.7,32.6,54.4,24524.0,TWD/kg,kg
2025-05-09,apple,蘋果-富士進口,X69,104,台北二,111.6,53.0,42.4,62.6,30803.0,TWD/kg,kg
2025-05-10,apple,蘋果-富士進口,X69,104,台北二,105.8,51.9,34.7,59.2,28496.0,TWD/kg,kg
2025-05-11,apple,蘋果-富士進口,X69,104,台北二,111.0,51.8,42.6,61.8,15826.0,TWD/kg,kg
2025-05-13,apple,蘋果-富士進口,X69,104,台北二,120.7,55.6,43.2,66.1,30824.0,TWD/kg,kg
2025-05-14,apple,蘋果-富士進口,X69,104,台北二,156.4,56.2,43.2,73.6,12428.0,TWD/kg,kg
2025-05-14,apple,蘋果-惠進口,X39,104,台北二,48.2,48.2,48.2,48.2,252.0,TWD/kg,kg
2025-05-15,apple,蘋果-富士進口,X69,104,台北二,132.8,60.3,47.6,72.3,13488.0,TWD/kg,kg
2025-05-16,apple,蘋果-富士進口,X69,104,台北二,107.6,52.0,40.4,60.8,16388.0,TWD/kg,kg
2025-05-17,apple,蘋果-富士進口,X69,104,台北二,108.3,55.2,41.6,63.1,23864.0,TWD/kg,kg
2025-05-18,apple,蘋果-富士進口,X69,104,台北二,87.0,47.2,34.4,52.6,18716.0,TWD/kg,kg
2025-05-20,apple,蘋果-富士進口,X69,104,台北二,99.4,50.0,39.4,57.8,20250.0,TWD/kg,kg
2025-05-21,apple,蘋果-富士進口,X69,104,台北二,71.0,49.3,33.7,50.5,23486.0,TWD/kg,kg
2025-05-21,apple,蘋果-惠進口,X39,104,台北二,44.4,44.4,44.4,44.4,558.0,TWD/kg,kg
2025-05-22,apple,蘋果-富士進口,X69,104,台北二,83.5,50.0,36.2,54.0,14720.0,TWD/kg,kg
2025-05-23,apple,蘋果-富士進口,X69,104,台北二,97.2,50.7,38.8,57.6,13828.0,TWD/kg,kg
2025-05-24,apple,蘋果-其他,X0,104,台北二,90.0,90.0,90.0,90.0,24.0,TWD/kg,kg
2025-05-24,apple,蘋果-富士進口,X69,104,台北二,91.1,49.6,40.7,56.1,22100.0,TWD/kg,kg
2025-05-24,apple,蘋果-惠進口,X39,104,台北二,37.0,37.0,37.0,37.0,126.0,TWD/kg,kg
2025-05-25,apple,蘋果-富士進口,X69,104,台北二,114.3,57.0,40.4,65.1,27468.0,TWD/kg,kg
2025-05-27,apple,蘋果-富士進口,X69,104,台北二,149.5,47.6,36.9,65.9,16229.0,TWD/kg,kg
2025-05-28,apple,蘋果-富士進口,X69,104,台北二,95.5,46.0,35.9,53.9,22484.0,TWD/kg,kg
2025-05-29,apple,蘋果-富士進口,X69,104,台北二,117.8,50.2,37.6,61.2,22148.0,TWD/kg,kg
2025-05-30,apple,蘋果-富士進口,X69,104,台北二,111.3,42.6,32.8,54.4,17990.0,TWD/kg,kg
2025-05-31,apple,蘋果-富士進口,X69,104,台北二,105.6,54.8,39.2,61.8,18868.0,TWD/kg,kg
2025-06-03,apple,蘋果-富士進口,X69,104,台北二,82.6,51.1,36.4,54.5,15238.0,TWD/kg,kg
2025-06-04,apple,蘋果-富士進口,X69,104,台北二,82.7,45.8,37.7,51.5,19620.0,TWD/kg,kg
2025-06-05,apple,蘋果-富士進口,X69,104,台北二,73.5,38.8,32.1,44.4,23494.0,TWD/kg,kg
2025-06-06,apple,蘋果-富士進口,X69,104,台北二,72.3,42.6,33.6,46.8,11402.0,TWD/kg,kg
2025-06-07,apple,蘋果-富士進口,X69,104,台北二,125.2,52.6,39.1,64.4,20714.0,TWD/kg,kg
2025-06-08,apple,蘋果-其他,X0,104,台北二,32.0,30.0,30.0,30.4,195.0,TWD/kg,kg
2025-06-08,apple,蘋果-富士進口,X69,104,台北二,112.8,51.5,39.7,61.4,25598.0,TWD/kg,kg
2025-06-08,apple,蘋果-惠進口,X39,104,台北二,48.2,48.2,48.2,48.2,378.0,TWD/kg,kg
2025-06-10,apple,蘋果-富士進口,X69,104,台北二,118.3,55.2,35.5,63.9,25984.0,TWD/kg,kg
2025-06-11,apple,蘋果-其他,X0,104,台北二,30.0,28.6,28.0,28.8,104.0,TWD/kg,kg
2025-06-11,apple,蘋果-富士進口,X69,104,台北二,140.2,54.8,34.7,67.8,14346.0,TWD/kg,kg
2025-06-11,apple,蘋果-惠進口,X39,104,台北二,48.2,48.2,48.2,48.2,1008.0,TWD/kg,kg
2025-06-12,apple,蘋果-其他進口,X09,104,台北二,106.7,105.2,100.0,104.4,540.0,TWD/kg,kg
2025-06-12,apple,蘋果-富士進口,X69,104,台北二,92.8,44.4,35.6,52.4,15486.0,TWD/kg,kg
2025-06-13,apple,蘋果-富士進口,X69,104,台北二,112.8,47.4,36.2,58.2,20094.0,TWD/kg,kg
2025-06-14,apple,蘋果-富士進口,X69,104,台北二,95.6,48.1,33.0,54.6,21142.0,TWD/kg,kg
2025-06-15,apple,蘋果-其他,X0,104,台北二,20.0,20.0,20.0,20.0,78.0,TWD/kg,kg
2025-06-15,apple,蘋果-富士進口,X69,104,台北二,103.8,54.9,37.6,61.2,13296.0,TWD/kg,kg
2025-06-17,apple,蘋果-富士進口,X69,104,台北二,106.4,48.0,37.8,57.6,16044.0,TWD/kg,kg
2025-06-17,apple,蘋果-惠進口,X39,104,台北二,44.4,44.4,44.4,44.4,630.0,TWD/kg,kg
2025-06-18,apple,蘋果-富士進口,X69,104,台北二,75.8,37.6,33.1,44.3,18950.0,TWD/kg,kg
2025-06-20,apple,蘋果-富士進口,X69,104,台北二,93.3,50.7,34.2,55.9,20174.0,TWD/kg,kg
2025-06-21,apple,蘋果-富士進口,X69,104,台北二,119.2,47.9,35.0,59.6,13431.0,TWD/kg,kg
2025-06-22,apple,蘋果-富士進口,X69,104,台北二,81.7,50.8,34.2,53.7,14954.0,TWD/kg,kg
2025-06-24,apple,蘋果-富士進口,X69,104,台北二,96.8,47.8,32.8,54.6,28665.0,TWD/kg,kg
2025-06-25,apple,蘋果-富士進口,X69,104,台北二,87.4,50.0,37.7,55.0,18156.0,TWD/kg,kg
2025-06-25,apple,蘋果-惠進口,X39,104,台北二,44.4,44.4,44.4,44.4,126.0,TWD/kg,kg
2025-06-26,apple,蘋果-富士進口,X69,104,台北二,70.1,43.9,34.6,47.3,14513.0,TWD/kg,kg
2025-06-27,apple,蘋果-富士進口,X69,104,台北二,135.6,54.2,34.7,66.6,10542.0,TWD/kg,kg
2025-06-28,apple,蘋果-富士進口,X69,104,台北二,126.6,55.6,34.2,65.5,9566.0,TWD/kg,kg
2025-06-29,apple,蘋果-富士進口,X69,104,台北二,108.8,45.6,34.9,56.1,17744.0,TWD/kg,kg
2025-07-01,apple,蘋果-富士進口,X69,104,台北二,135.9,63.4,48.0,74.8,9192.0,TWD/kg,kg
2025-07-02,apple,蘋果-富士進口,X69,104,台北二,81.2,25.5,4.3,32.4,22386.0,TWD/kg,kg
2025-07-02,apple,蘋果-惠進口,X39,104,台北二,39.4,34.8,33.3,35.4,992.0,TWD/kg,kg
2025-07-03,apple,蘋果-富士進口,X69,104,台北二,181.3,80.5,37.4,92.0,2176.0,TWD/kg,kg
2025-07-03,apple,蘋果-金冠進口,X49,104,台北二,40.0,40.0,40.0,40.0,140.0,TWD/kg,kg
2025-07-04,apple,蘋果-富士進口,X69,104,台北二,104.4,46.8,37.6,56.5,8432.0,TWD/kg,kg
2025-07-04,apple,蘋果-惠進口,X39,104,台北二,44.4,44.4,44.4,44.4,126.0,TWD/kg,kg
2025-07-05,apple,蘋果-富士進口,X69,104,台北二,92.9,61.7,41.5,63.9,22232.0,TWD/kg,kg
2025-07-06,apple,蘋果-富士進口,X69,104,台北二,113.7,46.8,36.7,58.2,13408.0,TWD/kg,kg
2025-07-08,apple,蘋果-富士進口,X69,104,台北二,88.3,52.4,35.8,56.3,31518.0,TWD/kg,kg
2025-07-08,apple,蘋果-惠進口,X39,104,台北二,40.7,40.7,40.7,40.7,378.0,TWD/kg,kg
2025-07-08,apple,蘋果-金冠進口,X49,104,台北二,66.7,66.7,66.7,66.7,860.0,TWD/kg,kg
2025-07-09,apple,蘋果-富士進口,X69,104,台北二,131.7,55.1,35.1,66.4,20308.0,TWD/kg,kg
2025-07-10,apple,蘋果-其他進口,X09,104,台北二,120.0,113.4,106.7,113.3,480.0,TWD/kg,kg
2025-07-10,apple,蘋果-富士進口,X69,104,台北二,76.2,45.6,35.9,49.8,10816.0,TWD/kg,kg
2025-07-11,apple,蘋果-富士進口,X69,104,台北二,153.7,59.8,29.9,72.6,8768.0,TWD/kg,kg
2025-07-12,apple,蘋果-富士進口,X69,104,台北二,101.7,47.1,34.3,55.5,17633.0,TWD/kg,kg
2025-07-13,apple,蘋果-富士進口,X69,104,台北二,76.6,46.1,38.1,50.6,7970.0,TWD/kg,kg
2025-07-15,apple,蘋果-富士進口,X69,104,台北二,116.0,53.6,37.7,62.9,11680.0,TWD/kg,kg
2025-07-16,apple,蘋果-富士進口,X69,104,台北二,78.7,44.6,35.2,49.5,11806.0,TWD/kg,kg
2025-07-16,apple,蘋果-惠,X3,104,台北二,70.0,55.7,50.0,57.4,62.0,TWD/kg,kg
2025-07-18,apple,蘋果-富士進口,X69,104,台北二,118.0,49.6,33.3,60.0,16644.0,TWD/kg,kg
2025-07-19,apple,蘋果-富士進口,X69,104,台北二,130.3,60.7,44.4,71.4,8214.0,TWD/kg,kg
2025-07-20,apple,蘋果-富士進口,X69,104,台北二,84.3,45.4,32.6,50.6,13094.0,TWD/kg,kg
2025-07-22,apple,蘋果-富士進口,X69,104,台北二,67.3,44.3,34.0,46.9,30508.0,TWD/kg,kg
2025-07-23,apple,蘋果-富士進口,X69,104,台北二,107.0,47.6,37.9,57.6,22828.0,TWD/kg,kg
2025-07-23,apple,蘋果-惠進口,X39,104,台北二,44.4,44.4,44.4,44.4,378.0,TWD/kg,kg
2025-07-24,apple,蘋果-富士進口,X69,104,台北二,101.6,43.7,30.7,52.7,15369.0,TWD/kg,kg
2025-07-24,apple,蘋果-秋香,X2,104,台北二,52.0,52.0,52.0,52.0,110.0,TWD/kg,kg
2025-07-25,apple,蘋果-富士進口,X69,104,台北二,126.4,63.6,36.3,70.7,14510.0,TWD/kg,kg
2025-07-26,apple,蘋果-富士進口,X69,104,台北二,136.2,52.1,37.0,65.9,11002.0,TWD/kg,kg
2025-07-27,apple,蘋果-富士進口,X69,104,台北二,92.1,49.4,35.6,55.2,13422.0,TWD/kg,kg
2025-07-29,apple,蘋果-富士進口,X69,104,台北二,87.3,51.9,36.7,55.9,17224.0,TWD/kg,kg
2025-07-29,apple,蘋果-惠進口,X39,104,台北二,44.4,44.4,44.4,44.4,252.0,TWD/kg,kg
2025-07-30,apple,蘋果-富士進口,X69,104,台北二,125.9,59.1,36.3,67.9,7982.0,TWD/kg,kg
2025-07-30,apple,蘋果-惠進口,X39,104,台北二,40.7,40.7,40.7,40.7,378.0,TWD/kg,kg
2025-07-30,apple,蘋果-秋香,X2,104,台北二,50.0,50.0,50.0,50.0,110.0,TWD/kg,kg
2025-07-31,apple,蘋果-富士進口,X69,104,台北二,85.5,40.1,30.2,47.2,11952.0,TWD/kg,kg
2025-08-01,apple,蘋果-其他進口,X09,104,台北二,40.0,40.0,40.0,40.0,55.0,TWD/kg,kg
2025-08-01,apple,蘋果-富士進口,X69,104,台北二,92.4,51.9,38.4,57.3,20076.0,TWD/kg,kg
2025-08-02,apple,蘋果-富士進口,X69,104,台北二,71.8,41.4,34.2,46.1,13530.0,TWD/kg,kg
2025-08-03,apple,蘋果-富士進口,X69,104,台北二,115.7,53.0,37.0,62.4,13574.0,TWD/kg,kg
2025-08-05,apple,蘋果-富士進口,X69,104,台北二,139.3,44.8,36.0,61.9,18667.0,TWD/kg,kg
2025-08-05,apple,蘋果-惠,X3,104,台北二,41.1,31.4,30.0,33.0,99.0,TWD/kg,kg
2025-08-06,apple,蘋果-富士進口,X69,104,台北二,101.0,46.5,34.7,55.0,24694.0,TWD/kg,kg
2025-08-06,apple,蘋果-惠,X3,104,台北二,30.0,27.8,20.0,26.7,21.0,TWD/kg,kg
2025-08-07,apple,蘋果-富士進口,X69,104,台北二,130.6,47.5,34.5,61.5,23248.0,TWD/kg,kg
2025-08-07,apple,蘋果-惠,X3,104,台北二,80.8,73.8,68.0,74.0,87.0,TWD/kg,kg
2025-08-07,apple,蘋果-秋香,X2,104,台北二,50.0,43.5,35.4,43.2,264.0,TWD/kg,kg
2025-08-08,apple,蘋果-其他進口,X09,104,台北二,120.0,120.0,120.0,120.0,60.0,TWD/kg,kg
2025-08-08,apple,蘋果-富士進口,X69,104,台北二,85.6,44.0,31.9,49.9,22026.0,TWD/kg,kg
2025-08-08,apple,蘋果-惠,X3,104,台北二,105.3,53.3,28.1,58.7,260.0,TWD/kg,kg
2025-08-09,apple,蘋果-富士進口,X69,104,台北二,127.7,54.5,37.0,65.6,21102.0,TWD/kg,kg
2025-08-09,apple,蘋果-惠,X3,104,台北二,72.7,32.3,21.2,38.2,635.0,TWD/kg,kg
2025-08-10,apple,蘋果-富士進口,X69,104,台北二,90.6,46.5,27.9,51.6,11562.0,TWD/kg,kg
2025-08-10,apple,蘋果-惠,X3,104,台北二,68.3,44.3,30.0,46.3,239.0,TWD/kg,kg
2025-08-10,apple,蘋果-秋香,X2,104,台北二,20.0,20.0,20.0,20.0,22.0,TWD/kg,kg
2025-08-12,apple,蘋果-富士進口,X69,104,台北二,95.2,46.3,36.2,54.1,27724.0,TWD/kg,kg
2025-08-12,apple,蘋果-惠,X3,104,台北二,95.0,73.5,39.1,70.9,177.0,TWD/kg,kg
2025-08-12,apple,蘋果-秋香,X2,104,台北二,39.8,29.7,20.0,29.8,136.0,TWD/kg,kg
2025-08-13,apple,蘋果-富士進口,X69,104,台北二,66.4,39.3,30.9,43.0,15180.0,TWD/kg,kg
2025-08-13,apple,蘋果-惠,X3,104,台北二,47.1,35.0,20.5,34.5,394.0,TWD/kg,kg
2025-08-15,apple,蘋果-富士進口,X69,104,台北二,114.4,51.3,35.1,60.7,18798.0,TWD/kg,kg
2025-08-15,apple,蘋果-惠,X3,104,台北二,22.0,20.0,20.0,20.4,190.0,TWD/kg,kg
2025-08-16,apple,蘋果-富士進口,X69,104,台北二,120.0,45.5,31.3,57.6,16101.0,TWD/kg,kg
2025-08-16,apple,蘋果-惠,X3,104,台北二,84.1,68.0,34.6,64.5,644.0,TWD/kg,kg
2025-08-17,apple,蘋果-其他,X0,104,台北二,60.0,60.0,60.0,60.0,360.0,TWD/kg,kg
2025-08-17,apple,蘋果-富士進口,X69,104,台北二,93.6,41.1,33.5,50.1,12604.0,TWD/kg,kg
2025-08-17,apple,蘋果-惠,X3,104,台北二,60.1,30.0,20.1,34.0,589.0,TWD/kg,kg
2025-08-17,apple,蘋果-金冠進口,X49,104,台北二,37.0,37.0,37.0,37.0,108.0,TWD/kg,kg
2025-08-19,apple,蘋果-富士進口,X69,104,台北二,117.0,49.7,34.9,60.2,22874.0,TWD/kg,kg
2025-08-19,apple,蘋果-惠,X3,104,台北二,83.5,56.3,27.6,56.0,246.0,TWD/kg,kg
2025-08-19,apple,蘋果-秋香,X2,104,台北二,35.0,33.5,32.0,33.5,312.0,TWD/kg,kg
